Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Route,Total_Stops,Journey_day,Journey_month,Journey_weekday,Arrival_minutes,Duration_minutes,Price
0,0,0,1,0,0,0,0,0,0,1532,0,18,4,3,-1.19477721,-0.971954528,7229
0,0,1,0,0,0,0,0,0,0,37,1,15,3,4,-0.1327472,-0.584973453,5397
0,0,0,1,0,0,0,0,0,0,2368,1,15,4,0,-0.419326726,-0.570052391,6542
0,1,0,0,0,0,0,0,0,0,2368,1,27,3,2,-0.385611488,0.02800453,5281
0,0,0,0,1,0,0,0,0,0,2368,1,6,6,3,-0.394040298,-0.333188553,8266
0,0,0,1,0,0,0,0,0,0,2368,1,12,6,2,-0.419326726,-0.570052391,10262
0,0,0,0,0,0,0,0,1,0,565,1,24,3,6,2.151460205,1.560123274,11105
0,0,0,1,0,0,0,0,0,0,1532,0,3,4,2,-1.19477721,-0.971954528,4544
1,0,0,0,0,0,0,0,0,0,723,0,6,3,2,-0.646904586,-1.092291393,4960
0,0,0,1,0,0,0,0,0,0,341,1,6,3,2,0.600559236,1.227810894,16736
0,0,0,0,1,0,0,0,0,0,2368,1,1,6,5,0.238120423,0.786270047,13377
0,0,0,0,0,0,1,0,0,0,621,0,18,5,5,-0.849196016,-1.37647912,2227
1,0,0,0,0,0,0,0,0,0,621,0,15,3,4,-1.565644833,-1.43233231,3100
1,0,0,0,0,0,0,0,0,0,621,0,9,6,6,-0.073745532,-1.43233231,3100
0,0,0,0,0,0,1,0,0,0,723,0,18,5,5,-1.380211022,-1.07145037,3873
0,0,1,0,0,0,0,0,0,0,621,0,3,3,6,-0.158033628,-1.37647912,5232
0,0,0,1,0,0,0,0,0,0,1532,0,27,5,0,-0.11588958,-0.952903513,3359
0,0,1,0,0,0,0,0,0,0,326,1,6,3,2,-1.127346734,-0.677287452,7725
1,0,0,0,0,0,0,0,0,0,1532,0,24,3,6,0.077973041,-1.010867524,4441
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,1.106287813,0.512740708,8529
0,0,0,0,1,0,0,0,0,0,2368,1,3,3,6,-0.99248578,0.083002367,14973
0,0,0,1,0,0,0,0,0,0,979,1,24,5,4,-0.33503863,0.341204019,14571
0,0,0,0,0,0,1,0,0,0,1532,0,3,6,0,0.09483066,-0.99127203,3257
0,0,0,1,0,0,0,0,0,0,341,1,18,3,0,-0.014743865,-0.386353127,11087
0,0,0,0,0,0,1,0,0,0,723,0,1,4,0,-1.380211022,-1.07145037,3873
0,0,0,0,0,0,1,0,0,0,1532,0,15,4,0,-1.093631495,-1.010867524,4423
1,0,0,0,0,0,0,0,0,0,44,2,3,6,0,0.861852334,1.27923156,11753
0,0,0,1,0,0,0,0,0,0,979,1,24,5,4,0.044257802,-0.23085116,14571
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,-0.217035296,0.735220174,8475
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,1.106287813,0.63936771,13941
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,2.008170441,1.491824639,16079
0,0,0,0,1,0,0,0,0,0,2368,1,6,3,2,-0.436184346,0.718014982,13399
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,-0.419326726,0.039105254,14714
0,0,0,0,0,0,0,0,0,0,1532,0,18,6,1,-0.933484113,-1.030753369,3383
0,0,0,1,0,0,0,0,0,0,341,1,1,3,4,0.920854002,1.045610373,22270
0,0,0,0,0,0,0,0,1,0,381,0,3,3,6,-1.397068641,-1.156991311,5944
0,0,0,1,0,0,0,0,0,0,979,1,12,5,6,0.920854002,0.558596877,9663
0,0,0,0,1,0,0,0,0,0,2368,1,1,6,5,-0.217035296,0.083002367,7740
1,0,0,0,0,0,0,0,0,0,565,1,1,4,0,2.438039731,1.771085147,7211
0,0,0,1,0,0,0,0,0,0,1532,0,1,4,0,-0.11588958,-0.952903513,7229
0,0,1,0,0,0,0,0,0,0,723,0,6,4,5,-0.916626493,-1.07145037,4174
1,0,0,0,0,0,0,0,0,0,723,0,15,3,4,-0.646904586,-1.092291393,5170
0,0,0,0,1,0,0,0,0,0,2368,1,3,3,6,-0.436184346,0.126122356,15135
0,0,0,0,0,0,1,0,0,0,65,1,9,4,1,-0.284465773,-0.526020193,4649
0,0,0,0,0,0,0,0,1,0,1532,0,1,5,2,-1.363353403,-1.050942868,4668
1,0,0,0,0,0,0,0,0,0,145,1,12,6,2,1.038857336,0.494191461,7480
1,0,0,0,0,0,0,0,0,0,1532,0,18,4,3,-0.34346744,-1.030753369,6121
0,0,0,1,0,0,0,0,0,0,132,2,27,5,0,2.008170441,1.205546023,15129
1,0,0,0,0,0,0,0,0,0,41,1,6,5,0,-0.208606486,0.321465351,7452
0,0,0,1,0,0,0,0,0,0,565,1,6,6,3,1.190575909,1.660392582,10539
0,0,1,0,0,0,0,0,0,0,1532,0,3,3,6,0.204405185,-1.010867524,7648
0,0,0,0,0,0,1,0,0,0,1532,0,24,3,6,-1.076773876,-0.99127203,3925
0,0,1,0,0,0,0,0,0,0,381,0,15,6,5,-0.76490792,-1.135042754,3597
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,1.106287813,0.752330045,8586
1,0,0,0,0,0,0,0,0,0,43,2,27,6,3,2.03345687,1.738839359,13591
0,0,0,0,1,0,0,0,0,0,326,1,1,6,5,-0.705906253,0.050154703,9646
0,0,0,0,0,0,0,0,1,0,1532,0,6,5,0,-1.068345066,-1.010867524,4668
1,0,0,0,0,0,0,0,0,0,565,1,9,5,3,-0.276036963,0.220502166,10203
1,0,0,0,0,0,0,0,0,0,15,1,24,3,6,-0.99248578,-0.333188553,7932
1,0,0,0,0,0,0,0,0,0,979,1,1,4,0,0.887138763,0.743786926,7893
0,0,0,1,0,0,0,0,0,0,179,2,9,5,3,-0.419326726,0.576738391,13029
0,0,0,1,0,0,0,0,0,0,2368,1,12,6,2,1.359152101,1.83483194,10262
0,0,1,0,0,0,0,0,0,0,53,1,12,6,2,0.061115421,-0.677287452,3574
0,0,0,0,0,0,0,0,0,0,231,1,3,6,0,-0.073745532,0.683312141,8759
0,0,0,1,0,0,0,0,0,0,341,1,3,3,6,0.861852334,1.526124271,13502
1,0,0,0,0,0,0,0,0,0,65,1,18,5,5,1.561443532,1.553347146,6528
0,0,0,1,0,0,0,0,0,0,2368,1,27,3,2,0.53312876,0.558596877,6017
0,0,0,0,0,0,0,0,1,0,1532,0,9,4,1,-0.090603152,-1.030753369,5613
0,0,0,1,0,0,0,0,0,0,621,0,27,6,3,-1.304351735,-1.37647912,8040
0,0,1,0,0,0,0,0,0,0,1532,0,24,3,6,-1.649932929,-1.010867524,5694
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,2.008170441,1.673573178,12898
0,0,0,0,0,0,0,0,0,0,565,1,12,6,2,-0.377182678,0.389929339,5192
0,0,0,1,0,0,0,0,0,0,2368,1,1,6,5,2.008170441,1.866344196,14714
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,-0.014743865,0.958753546,13817
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,-0.419326726,0.168505088,14714
0,0,1,0,0,0,0,0,0,0,381,0,12,5,6,-0.12431839,-1.135042754,3597
1,0,0,0,0,0,0,0,0,0,1532,0,9,5,3,-0.705906253,-1.010867524,6121
1,0,0,0,0,0,0,0,0,0,13,2,9,6,6,0.651132094,0.494191461,11642
0,0,0,1,0,0,0,0,0,0,2368,1,6,3,2,0.53312876,0.456725627,15764
0,0,1,0,0,0,0,0,0,0,723,0,1,6,5,-1.607788881,-1.07145037,4804
1,0,0,0,0,0,0,0,0,0,44,2,27,5,0,-0.394040298,-0.051198964,13223
0,0,1,0,0,0,0,0,0,0,381,0,24,6,0,-0.925055303,-1.113482759,3858
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,0.238120423,0.752330045,6795
0,0,0,0,0,0,0,0,0,0,231,1,9,3,5,-0.090603152,-0.483024483,8327
1,0,0,0,0,0,0,0,0,0,231,1,21,5,1,-0.014743865,0.576738391,8907
0,0,1,0,0,0,0,0,0,0,41,1,9,6,6,-0.267608153,-0.511576746,7095
1,0,0,0,0,0,0,0,0,0,2368,1,21,3,3,0.861852334,0.251202139,6902
0,0,0,1,0,0,0,0,0,0,179,2,21,5,1,1.359152101,0.942715479,13029
1,0,0,0,0,0,0,0,0,0,2368,1,9,5,3,-0.394040298,0.07210258,8372
0,0,0,1,0,0,0,0,0,0,979,1,24,5,4,-0.33503863,0.341204019,10844
0,0,0,0,0,0,0,0,0,0,723,0,6,3,2,-0.107460771,-1.092291393,4384
0,0,0,1,0,0,0,0,0,0,565,1,15,5,2,-0.107460771,0.466138764,12121
0,0,0,1,0,0,0,0,0,0,565,1,21,5,1,1.544585913,1.928673008,11467
0,0,1,0,0,0,0,0,0,0,1532,0,3,3,6,-0.023172675,-0.99127203,6860
1,0,0,0,0,0,0,0,0,0,2368,1,15,6,5,-0.394040298,0.07210258,11241
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,2.176746634,1.627250145,13759
0,0,1,0,0,0,0,0,0,0,50,1,1,5,2,0.010542564,-0.826187509,4226
0,0,1,0,0,0,0,0,0,0,2368,1,9,5,3,0.238120423,0.104656928,9274
0,0,0,0,1,0,0,0,0,0,2368,1,27,6,3,-0.419326726,0.291581136,12192
0,0,1,0,0,0,0,0,0,0,723,0,9,6,6,-1.093631495,-1.030753369,4804
0,0,0,1,0,0,0,0,0,0,2368,1,27,6,3,1.359152101,1.640540125,10262
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,1.359152101,1.519288649,10262
0,0,1,0,0,0,0,0,0,0,621,0,9,6,6,-0.478328394,-1.37647912,3175
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,1.359152101,1.130302135,12898
0,0,0,1,0,0,0,0,0,0,213,0,21,6,4,-0.899768874,-0.91555871,9564
1,0,0,0,0,0,0,0,0,0,42,2,24,3,6,0.887138763,1.450256796,15187
1,0,0,0,0,0,0,0,0,0,30,2,24,5,4,1.477155436,1.891385556,12802
0,0,1,0,0,0,0,0,0,0,723,0,3,6,0,-1.110489114,-1.07145037,4804
0,0,0,0,0,0,1,0,0,0,381,0,9,3,5,-0.309752201,-1.135042754,6300
0,0,0,0,0,0,1,0,0,0,723,0,27,5,0,-0.351896249,-1.092291393,3873
0,0,1,0,0,0,0,0,0,0,723,0,1,6,5,-0.33503863,-1.07145037,5224
1,0,0,0,0,0,0,0,0,0,1532,0,15,4,0,0.077973041,-1.010867524,5228
1,0,0,0,0,0,0,0,0,0,3,1,12,3,1,1.021999717,1.553347146,8065
1,0,0,0,0,0,0,0,0,0,1532,0,3,4,2,0.077973041,-1.010867524,4441
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,-0.394040298,-0.00561258,7354
1,0,0,0,0,0,0,0,0,0,213,0,21,5,1,-1.531929595,-1.010867524,6094
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,1.300150434,0.836502963,7064
0,0,0,1,0,0,0,0,0,0,79,2,9,6,6,0.53312876,1.107409948,13292
0,0,0,1,0,0,0,0,0,0,26,2,21,3,3,1.991312822,2.163544317,7791
1,0,0,0,0,0,0,0,0,0,145,1,12,6,2,1.038857336,1.293790012,7480
0,0,1,0,0,0,0,0,0,0,65,1,15,5,2,-1.026201018,-0.600021509,5069
0,0,0,0,0,0,1,0,0,0,1532,0,18,6,1,-1.093631495,-1.010867524,3257
0,0,0,1,0,0,0,0,0,0,132,2,18,5,5,2.008170441,1.539759505,16704
1,0,0,0,0,0,0,0,0,0,6,2,9,5,3,0.010542564,0.726629593,11432
1,0,0,0,0,0,0,0,0,0,621,0,12,3,1,-0.073745532,-1.43233231,4307
0,0,0,1,0,0,0,0,0,0,179,2,27,5,0,1.359152101,0.942715479,13029
1,0,0,0,0,0,0,0,0,0,621,0,21,5,1,-0.680619824,-1.403994763,3100
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,2.370609255,1.777504097,10031
0,0,0,0,0,0,1,0,0,0,723,0,6,6,3,-1.380211022,-1.07145037,3841
0,0,0,1,0,0,0,0,0,0,1532,0,15,5,2,-0.031601484,-0.971954528,4030
1,0,0,0,0,0,0,0,0,0,44,2,15,6,5,2.03345687,1.322733942,10441
0,0,0,1,0,0,0,0,0,0,2368,1,3,6,0,-0.419326726,-0.169324311,10262
0,0,0,1,0,0,0,0,0,0,1532,0,15,4,0,-0.916626493,-0.99127203,7229
0,0,1,0,0,0,0,0,0,0,1532,0,24,3,6,-0.739621492,-1.010867524,8033
0,0,1,0,0,0,0,0,0,0,326,1,15,6,5,-1.110489114,-0.23085116,6818
0,0,0,0,1,0,0,0,0,0,2368,1,21,5,1,-0.217035296,0.437804109,7485
0,0,0,0,0,0,1,0,0,0,1532,0,3,6,0,-1.093631495,-1.010867524,3971
0,0,0,0,0,0,1,0,0,0,381,0,15,5,2,-0.309752201,-1.135042754,3597
0,0,0,1,0,0,0,0,0,0,621,0,18,3,0,-1.894368408,-1.37647912,5678
1,0,0,0,0,0,0,0,0,0,979,1,24,5,4,0.887138763,1.42930157,8366
1,0,0,0,0,0,0,0,0,0,44,2,6,6,3,-0.394040298,-0.051198964,11753
0,0,0,0,0,0,1,0,0,0,723,0,24,6,0,0.153832327,-1.135042754,3841
0,0,0,0,0,0,0,0,1,0,565,1,15,5,2,0.027400183,-0.333188553,9345
1,0,0,0,0,0,0,0,0,0,10,2,6,6,3,0.988284479,1.068916005,15107
0,0,0,0,1,0,0,0,0,0,326,1,6,6,3,-0.065316723,0.777819539,9646
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,0.53312876,1.329934383,10262
0,0,0,1,0,0,0,0,0,0,132,2,27,3,2,0.53312876,0.07210258,8456
0,0,0,0,0,0,1,0,0,0,723,0,9,6,6,0.153832327,-1.135042754,3841
0,0,0,0,1,0,0,0,0,0,2368,1,27,3,2,-0.99248578,-0.359593601,12537
0,0,1,0,0,0,0,0,0,0,723,0,6,6,3,-1.110489114,-1.07145037,4804
0,0,0,0,1,0,0,0,0,0,2368,1,6,6,3,-0.217035296,0.251202139,7005
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,-0.217035296,0.621608173,13587
0,0,0,1,0,0,0,0,0,0,621,0,12,5,6,-1.481356737,-1.403994763,4050
0,0,1,0,0,0,0,0,0,0,723,0,21,3,3,-1.093631495,-1.030753369,4148
0,0,1,0,0,0,0,0,0,0,381,0,1,5,2,-1.565644833,-1.113482759,3850
0,0,1,0,0,0,0,0,0,0,1532,0,27,4,5,-1.911226027,-1.030753369,4591
0,0,0,1,0,0,0,0,0,0,1532,0,18,6,1,-0.242321725,-0.971954528,8016
0,0,1,0,0,0,0,0,0,0,723,0,18,5,5,-0.545758871,-1.092291393,4804
0,0,0,1,0,0,0,0,0,0,979,1,18,5,5,0.920854002,1.751768071,13941
0,0,1,0,0,0,0,0,0,0,2368,1,21,5,1,-0.217035296,0.66581113,7006
1,0,0,0,0,0,0,0,0,0,5,3,12,5,6,0.010542564,0.567681719,14015
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,0.861852334,0.005646359,11087
0,0,1,0,0,0,0,0,0,0,326,1,9,3,5,-1.127346734,-0.511576746,5647
0,0,1,0,0,0,0,0,0,0,42,1,21,5,1,0.549986379,-0.555255163,8745
0,0,0,1,0,0,0,0,0,0,1532,0,1,6,5,-1.456070308,-1.030753369,8016
0,0,0,1,0,0,0,0,0,0,213,0,9,6,6,-0.899768874,-0.91555871,7202
0,0,0,1,0,0,0,0,0,0,2368,1,21,3,3,1.991312822,1.777504097,5963
0,0,0,0,1,0,0,0,0,0,326,1,6,6,3,-0.065316723,0.494191461,9646
1,0,0,0,0,0,0,0,0,0,621,0,21,6,4,-0.78176554,-1.37647912,3100
0,0,1,0,0,0,0,0,0,0,723,0,9,3,5,-0.528901251,-1.07145037,4148
0,0,1,0,0,0,0,0,0,0,1532,0,1,5,2,-0.183320057,-0.99127203,4823
0,0,0,0,0,0,1,0,0,0,723,0,6,4,5,-0.351896249,-1.092291393,3841
0,0,0,1,0,0,0,0,0,0,179,2,3,6,0,-0.419326726,0.083002367,13014
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,0.53312876,1.725869668,10262
1,0,0,0,0,0,0,0,0,0,621,0,27,3,2,-0.073745532,-1.43233231,2575
0,0,0,1,0,0,0,0,0,0,341,1,6,3,2,-0.798623159,-0.206028834,19225
0,0,1,0,0,0,0,0,0,0,723,0,6,4,5,-0.023172675,-1.07145037,4174
0,1,0,0,0,0,0,0,0,0,2368,1,6,6,3,-0.360325059,-0.540578734,7870
1,0,0,0,0,0,0,0,0,0,2368,1,21,3,3,-0.394040298,-0.359593601,7934
0,0,0,1,0,0,0,0,0,0,26,2,21,3,3,-0.436184346,-0.085990219,11360
0,0,1,0,0,0,0,0,0,0,326,1,27,6,3,-0.705906253,0.083002367,6442
0,0,0,1,0,0,0,0,0,0,2368,1,3,6,0,0.53312876,-0.169324311,10262
0,0,0,0,1,0,0,0,0,0,2368,1,27,3,2,-0.394040298,-0.1332266,6732
0,0,0,0,0,0,0,0,1,0,1532,0,9,6,6,-1.068345066,-1.010867524,4668
0,0,1,0,0,0,0,0,0,0,231,1,21,4,6,-1.557216024,-0.440995339,6258
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,-0.394040298,0.428295079,16108
0,0,1,0,0,0,0,0,0,0,2368,1,6,3,2,-0.99248578,-0.294215842,14871
0,0,0,0,0,0,0,0,0,0,1532,0,9,4,1,0.364552567,-1.010867524,4483
0,0,0,1,0,0,0,0,0,0,565,1,12,5,6,2.47175497,1.803080763,8066
0,0,0,0,0,0,1,0,0,0,20,1,9,6,6,-0.469899584,-0.206028834,9946
0,0,1,0,0,0,0,0,0,0,231,1,21,5,1,-0.233892915,-0.454901651,6027
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,1.359152101,0.603741969,10262
0,0,0,1,0,0,0,0,0,0,979,1,9,6,6,1.932311155,1.308290578,10844
0,0,0,1,0,0,0,0,0,0,979,1,15,5,2,0.044257802,-0.23085116,8586
0,0,1,0,0,0,0,0,0,0,213,0,27,5,0,-0.55418768,-0.91555871,6015
0,0,1,0,0,0,0,0,0,0,1532,0,18,4,3,-0.739621492,-1.010867524,4990
0,0,0,1,0,0,0,0,0,0,979,1,12,5,6,1.738448534,1.137899505,10844
0,0,0,0,1,0,0,0,0,0,2368,1,6,6,3,0.238120423,0.630501155,13377
1,0,0,0,0,0,0,0,0,0,179,2,9,6,6,2.03345687,1.593829419,12257
0,0,1,0,0,0,0,0,0,0,723,0,27,5,0,-0.33503863,-1.07145037,4804
0,0,0,0,0,0,0,0,1,0,18,1,9,3,5,-0.12431839,0.760849726,10008
0,0,1,0,0,0,0,0,0,0,381,0,1,5,2,-0.12431839,-1.135042754,3597
0,0,1,0,0,0,0,0,0,0,1532,0,6,5,0,0.187547566,-1.010867524,3419
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,-0.419326726,0.399570905,16289
0,0,0,1,0,0,0,0,0,0,979,1,18,5,5,1.300150434,1.168125068,10844
0,0,0,0,1,0,0,0,0,0,2368,1,1,6,5,-0.394040298,0.02800453,9526
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,1.030428527,0.428295079,8849
1,0,0,0,0,0,0,0,0,0,1532,0,6,5,0,-1.439212689,-1.030753369,6121
0,0,0,1,0,0,0,0,0,0,26,2,21,3,3,1.991312822,1.587111257,12347
0,0,0,0,0,0,0,0,1,0,1532,0,18,4,3,0.069544231,-1.010867524,5613
0,0,0,1,0,0,0,0,0,0,2368,1,3,3,6,1.991312822,1.19062506,18253
0,0,0,0,1,0,0,0,0,0,2368,1,21,5,1,-0.394040298,0.07210258,14848
0,0,0,1,0,0,0,0,0,0,621,0,15,5,2,-1.144204353,-1.37647912,4995
0,0,1,0,0,0,0,0,0,0,1532,0,6,6,3,0.322408519,-1.010867524,4591
0,0,1,0,0,0,0,0,0,0,723,0,18,3,0,-0.006315055,-1.050942868,4462
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,2.008170441,1.227810894,12898
0,0,0,1,0,0,0,0,0,0,2368,1,27,3,2,-0.436184346,0.147403521,12032
0,0,0,0,0,0,1,0,0,0,381,0,3,6,0,-0.309752201,-1.135042754,3543
1,0,0,0,0,0,0,0,0,0,1532,0,3,3,6,-1.439212689,-1.030753369,8851
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,0.53312876,-0.468910597,14714
0,0,0,0,0,0,1,0,0,0,723,0,24,4,2,-1.380211022,-1.07145037,3841
0,0,0,0,1,0,0,0,0,0,2368,1,21,3,3,-0.394040298,-0.157225805,7531
0,0,0,0,1,0,0,0,0,0,2368,1,27,3,2,-0.99248578,-0.19372467,7845
0,0,0,1,0,0,0,0,0,0,979,1,9,5,3,-1.127346734,-0.483024483,9663
0,0,0,1,0,0,0,0,0,0,621,0,6,5,0,-1.902797218,-1.403994763,5678
0,0,1,0,0,0,0,0,0,0,1532,0,18,5,5,-1.911226027,-1.030753369,5780
0,0,0,0,0,0,1,0,0,0,723,0,9,4,1,-1.186348401,-1.113482759,3841
1,0,0,0,0,0,0,0,0,0,231,1,24,6,0,-0.014743865,-0.511576746,7174
1,0,0,0,0,0,0,0,0,0,6,2,18,5,5,1.839594249,2.151797529,13616
0,0,0,0,1,0,0,0,0,0,10,2,27,5,0,0.238120423,-0.145193594,18275
1,0,0,0,0,0,0,0,0,0,30,2,15,5,2,1.477155436,1.891385556,14482
1,0,0,0,0,0,0,0,0,0,6,2,6,5,0,-1.000914589,-0.181490219,7662
1,0,0,0,0,0,0,0,0,0,53,1,21,5,1,1.207433528,0.844798402,6117
0,0,0,0,0,0,1,0,0,0,1532,0,6,4,5,-1.472927928,-1.050942868,4423
1,0,0,0,0,0,0,0,0,0,42,2,6,6,3,-0.1327472,0.147403521,9416
1,0,0,0,0,0,0,0,0,0,1532,0,21,6,4,-1.051487447,-1.030753369,6961
0,0,0,1,0,0,0,0,0,0,40,2,1,6,5,0.53312876,1.358596467,13376
0,1,0,0,0,0,0,0,0,0,1532,0,24,3,6,-1.262207687,-0.99127203,4239
0,0,0,0,1,0,0,0,0,0,2368,1,15,5,2,-0.217035296,0.291581136,13727
0,0,0,1,0,0,0,0,0,0,565,1,18,5,5,1.544585913,1.337120775,13067
1,0,0,0,0,0,0,0,0,0,1532,0,21,6,4,-0.705906253,-1.010867524,6961
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,2.47175497,1.916280041,7064
0,0,1,0,0,0,0,0,0,0,2368,1,21,3,3,-0.217035296,0.66581113,8784
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,0.558415188,1.235201818,13941
0,0,0,0,1,0,0,0,0,0,2368,1,24,6,0,-0.394040298,0.428295079,15058
0,0,0,0,0,0,0,0,0,0,231,1,27,6,3,0.811279477,0.220502166,6451
0,0,0,1,0,0,0,0,0,0,179,2,6,6,3,-0.419326726,0.576738391,13014
0,1,0,0,0,0,0,0,0,0,2368,1,3,3,6,-0.385611488,-0.540578734,22794
0,1,0,0,0,0,0,0,0,0,2368,1,27,4,5,-0.360325059,0.039105254,6922
0,0,0,1,0,0,0,0,0,0,1532,0,12,4,4,-0.916626493,-0.99127203,7229
0,0,0,0,1,0,0,0,0,0,2368,1,12,6,2,-0.217035296,0.291581136,13587
1,0,0,0,0,0,0,0,0,0,37,2,21,3,3,2.03345687,2.038636265,11228
0,0,0,0,0,0,0,0,0,0,1532,0,1,5,2,-1.557216024,-1.010867524,4282
0,0,0,1,0,0,0,0,0,0,341,1,18,3,0,-1.287494116,-0.630511945,12284
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,1.359152101,1.83483194,10262
0,0,0,0,0,0,0,0,1,0,213,0,21,5,1,-1.41392626,-0.934108251,6741
0,0,1,0,0,0,0,0,0,0,1532,0,15,6,5,-0.99248578,-1.010867524,3943
1,0,0,0,0,0,0,0,0,0,41,1,12,5,6,2.218890682,1.891385556,7662
0,0,0,1,0,0,0,0,0,0,979,1,12,5,6,0.920854002,1.539759505,8586
1,0,0,0,0,0,0,0,0,0,145,1,27,3,2,1.038857336,0.494191461,5117
0,0,1,0,0,0,0,0,0,0,326,1,15,5,2,-1.110489114,-0.511576746,5298
0,1,0,0,0,0,0,0,0,0,1532,0,9,4,1,-1.262207687,-0.99127203,4632
0,0,0,1,0,0,0,0,0,0,179,2,1,6,5,0.53312876,0.02800453,13014
0,0,1,0,0,0,0,0,0,0,1532,0,1,3,4,0.111688279,-0.99127203,12649
0,0,1,0,0,0,0,0,0,0,65,1,24,3,6,-1.026201018,-0.615199858,6303
0,0,0,0,1,0,0,0,0,0,83,2,9,3,5,-0.183320057,-0.085990219,11560
0,0,1,0,0,0,0,0,0,0,1532,0,21,5,1,-1.19477721,-1.010867524,4823
0,1,0,0,0,0,0,0,0,0,2368,1,21,4,6,-0.360325059,0.039105254,7031
0,0,0,0,0,0,1,0,0,0,1532,0,15,5,2,-1.093631495,-1.010867524,4423
1,0,0,0,0,0,0,0,0,0,83,2,12,6,2,1.038857336,1.526124271,10975
0,0,0,0,0,0,1,0,0,0,723,0,9,4,1,0.153832327,-1.135042754,3873
0,0,0,0,0,0,0,0,0,0,723,0,24,4,2,-0.073745532,-1.092291393,4107
0,0,0,1,0,0,0,0,0,0,341,1,18,3,0,1.140003052,0.982666069,11087
0,0,0,0,1,0,0,0,0,0,2368,1,15,5,2,-0.419326726,0.351019322,10529
0,0,0,0,0,0,0,0,1,0,1532,0,15,3,4,-1.363353403,-1.050942868,6138
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,1.628874009,0.869556601,13817
0,0,0,0,1,0,0,0,0,0,326,1,27,6,3,-0.065316723,0.769346161,6093
0,0,0,1,0,0,0,0,0,0,621,0,24,3,6,-1.472927928,-1.403994763,5678
1,0,0,0,0,0,0,0,0,0,565,1,1,4,0,0.988284479,0.777819539,7893
1,0,0,0,0,0,0,0,0,0,1532,0,1,5,2,-0.705906253,-1.010867524,6121
0,0,0,1,0,0,0,0,0,0,1532,0,9,4,1,-0.242321725,-0.971954528,4544
0,0,0,1,0,0,0,0,0,0,2368,1,3,6,0,-0.419326726,0.910402901,14714
0,0,0,1,0,0,0,0,0,0,979,1,18,5,5,0.920854002,1.045610373,14388
0,0,0,0,1,0,0,0,0,0,2368,1,1,6,5,-0.394040298,0.321465351,16108
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,-0.419326726,0.409178819,12402
0,0,0,1,0,0,0,0,0,0,565,1,1,5,2,-0.208606486,0.351019322,12384
1,0,0,0,0,0,0,0,0,0,213,0,24,4,2,-0.604760538,-0.971954528,6094
0,0,1,0,0,0,0,0,0,0,50,1,9,6,6,0.010542564,-0.826187509,5276
0,0,1,0,0,0,0,0,0,0,723,0,24,6,0,-1.607788881,-1.07145037,4804
1,0,0,0,0,0,0,0,0,0,44,2,1,5,2,2.03345687,1.322733942,11281
0,0,0,1,0,0,0,0,0,0,2368,1,27,3,2,-0.436184346,0.271469293,6068
0,0,0,1,0,0,0,0,0,0,1532,0,12,5,6,-1.312780545,-0.971954528,7229
0,0,1,0,0,0,0,0,0,0,2368,1,12,6,2,0.238120423,0.861325056,6628
0,0,0,1,0,0,0,0,0,0,341,1,6,3,2,0.861852334,0.990598908,13502
0,0,0,0,1,0,0,0,0,0,2368,1,9,3,5,0.246549233,0.115412975,14086
0,1,0,0,0,0,0,0,0,0,2368,1,12,6,2,-0.360325059,0.039105254,4959
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,-1.068345066,0.210187135,16376
